id,name_generated,is_scanned,description,ring_system,radius,mass,habitable_zone,name_known,celestial_body,atmosphere,satellite_of,category,temperature,orbital_period,rotation,orbiter_count,atm_pressure,gs_size,gs_size_scale,gs_size_halo,gs_fill_opacity,gs_rotation,gs_color,gs_color_halo,the_geom,distance,surface_gravity
3959,P-HE42-CK44,f,,f,3376,1839991999999999900000000,Not located in the habitable zone,,planet,"Helium, Hydrogen",SO-7498S,Helium planet,3704,434.7,6.4,1,2311.47,0.55,1.2,1.1,0.4,0,#b89f94,b89f94,0101000020110F000085EB511860A75741A4703D8A01BF5141,12.31,1.08
3960,P-IC87-GG26,f,,f,6179,4390890000000000500000000,Not located in the habitable zone,,planet,"Oxygen, Natrium, Hydrogen",SO-4038C,Ice planet,252,274.9,37.1,1,77.01,0.55,1.2,1.2,0.5,0,#5bd2ff,5bd2ff,0101000020110F0000EC51B89E0D9C69418FC2F514EA9F71C1,11.8,0.77
3961,P-CA41-YJ89,f,,f,7071,7371916000000000000000000,Not located in the habitable zone,,planet,"Carbon dioxide, Nitrogen",SO-4038C,Carbon planet,266,372.1,30.3,0,52.4,0.55,1.2,1.9,0.6,0,#6d4631,6d4631,0101000020110F0000EC51B89EA89E69418FC2F59422A671C1,9.66,0.98
3962,P-DE13-SU97,f,,f,9300,3399205999999999700000000,Not located in the habitable zone,,planet,"Nitrogen, Oxygen, Carbon dioxide",SO-4038C,Desert planet,211,317.6,19.5,0,84.11,0.55,1.2,1,0.4,0,#f2d07f,f2d07f,0101000020110F0000EC51B89EB06C69418FC2F514B8A471C1,18.22,0.26
3963,P-HE77-DN93,f,,f,3567,1881809999999999800000000,Not located in the habitable zone,,planet,"Helium, Hydrogen",SO-4038C,Helium planet,3216,181.2,7.1,1,1348.36,0.55,1.2,1.8,0.6,0,#b89f94,b89f94,0101000020110F0000EC51B8DE2E8269418FC2F51458AD71C1,8.65,0.99
3964,P-PR51-HT39,f,,f,2038,3345440000000000500000000,Not located in the habitable zone,,planet,"Hydrogen, Helium, Methane",SO-4038C,Protoplanet,216,200.9,3.8,1,0,0.33,1.2,1.3,0.4,0,#a5a9b8,a5a9b8,0101000020110F0000EC51B85EE59B69418FC2F574D0B771C1,19.32,5.37
3965,P-GG48-RS59,f,,f,122177,2338366975999999600000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium, Methane",SO-4038C,Gas giant planet,160,55.8,39.6,1,1664.82,1.1,1.2,2,0.4,0,#d67e57,d67e57,0101000020110F0000EC51B85EC4CC69418FC2F56481B871C1,39.32,1.05
3966,P-GG49-EL73,f,,f,60451,427989307999999930000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium, Methane",SF-6619X,Gas giant planet,256,112,6.7,1,2158.67,1.1,1.2,1.5,0.6,0,#d67e57,d67e57,0101000020110F000052B81E55906A61C17B14AEEF7AE06A41,11.07,0.78
3967,P-PR80-AQ52,f,,f,2675,2897389999999999600000000,Not located in the habitable zone,,planet,"Hydrogen, Helium, Methane",SF-6619X,Protoplanet,163,84.8,45.5,0,0,0.37,1.2,1.9,0.6,0,#a5a9b8,a5a9b8,0101000020110F000052B81E95176F61C17B14AE4F6BE86A41,13.38,2.7
3968,P-PU27-OU08,f,,f,99181,17960825025999999000000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium",SF-6619X,Puffy planet,2184,8,96.9,0,1347.28,1.1,1.2,1.2,0.5,0,#a494cc,a494cc,0101000020110F000052B81E558E9E61C17B14AEAFA7DD6A41,21.8,12.19
3969,P-OC95-XP46,f,,f,4077,2473235999999999800000000,Not located in the habitable zone,,planet,"Carbon dioxide, Nitrogen",SF-6619X,Ocean planet,70,488.3,11.8,1,0.78,0.55,1.2,1.3,0.4,0,#2152ff,2152ff,0101000020110F000052B81ED55E8A61C17B14AE4F05A86A41,24.97,0.99
3970,P-IG62-HV36,f,,f,21212,96748930000000013000000000,Not located in the habitable zone,,planet,"Natrium, Oxygen, Silicon monoxide",SF-6619X,Ice giant planet,89,474.5,45.5,1,1046.33,1.1,1.2,1,0.7,0,#b2dffb,b2dffb,0101000020110F000052B81E55F9B461C17B14AECF560A6B41,45.32,1.44
3971,P-IG55-BK09,f,,f,26690,90757008000000003000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium",SF-8947K,Ice giant planet,52,464.5,61.8,1,4969.43,1.1,1.2,1.3,0.4,0,#b2dffb,b2dffb,0101000020110F0000F6285CAF52D75E4166666656A5BF51C1,26.62,0.85
3972,P-CO04-UN29,f,,f,3440,1857914000000000100000000,Not located in the habitable zone,,planet,"Hydrogen, Helium, Methane",SM-7215Q,Coreless planet,807,132.8,51,1,0,0.55,1.2,1.5,0.5,0,#878685,878685,0101000020110F0000295C8F02BD713041B81E85EBDDAE70C1,12.57,1.05
3973,P-LA44-WR86,f,,f,13250,45235127999999998000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium, Methane",SM-7215Q,Lava planet,1431,467,6.6,1,0.41,1.1,1.2,2,0.5,0,#a13100,a13100,0101000020110F000052B81E05A41E2F41B81E85ABDF9E70C1,10.87,1.72
3974,P-IC86-FR02,f,,f,1784,746750000000000040000000,Not located in the habitable zone,,planet,"Nitrogen, Oxygen, Carbon dioxide",SM-7215Q,Ice planet,198,467.2,11.1,1,97.12,0.31,1.2,1.3,0.7,0,#5bd2ff,5bd2ff,0101000020110F0000295C8F02B37B3041B81E85CB59B770C1,20.63,1.57
3975,P-SI14-BC50,f,,f,1975,8489053999999999600000000,Not located in the habitable zone,,planet,"Carbon dioxide, Nitrogen",SM-7215Q,Silicate planet,336,384.4,82.1,0,14.41,0.32,1.2,1,0.6,0,#c5a006,c5a006,0101000020110F0000295C8F02B9753041B81E85ABCE9A70C1,15.75,14.53
3976,P-TE15-BI39,f,,f,5733,8273989999999999900000000,Not located in the habitable zone,,planet,"Oxygen, Natrium, Hydrogen",SG-5805Q,Terrestrial planet,700,379,76.7,1,0.88,0.55,1.2,1.7,0.6,0,#00a599,00a599,0101000020110F0000B81E855B77745AC19A999989845E6B41,2.12,1.68
3977,P-GG07-UB79,f,,f,115552,1619145167999999900000000000,Not located in the habitable zone,,planet,"Natrium, Oxygen, Silicon monoxide",SG-5805Q,Gas giant planet,149,300.2,30.1,1,4841.51,1.1,1.2,1.8,0.5,0,#d67e57,d67e57,0101000020110F0000B81E859B74735AC19A9999C96B6E6B41,6.97,0.81
3978,P-CO74-RO71,f,,f,3758,1553239999999999800000000,Not located in the habitable zone,,planet,"Natrium, Oxygen, Silicon monoxide",SG-5805Q,Coreless planet,335,128.7,83,1,0,0.55,1.2,1.3,0.6,0,#878685,878685,0101000020110F0000B81E851BDA2F5AC19A9999C9A34C6B41,22.99,0.73
3979,P-DE67-XH81,f,,f,6306,3865178000000000500000000,Not located in the habitable zone,,planet,"Nitrogen, Oxygen, Carbon dioxide",SF-0764P,Desert planet,318,135.2,27.4,0,14.1,0.55,1.2,1.2,0.5,0,#f2d07f,f2d07f,0101000020110F0000C3F5280C8BDE6DC1E17A140EE8344841,6.62,0.65
3980,P-OC21-EX84,f,,f,8217,5400495999999999700000000,Not located in the habitable zone,,planet,"Carbon dioxide, Nitrogen, Argon",SF-0764P,Ocean planet,141,142.6,66.6,1,1.1,0.55,1.2,1.7,0.6,0,#2152ff,2152ff,0101000020110F0000C3F5286C75D26DC1E17A148EDF3D4841,6.16,0.53
3981,P-SI65-YG21,f,,f,4204,1200774000000000100000000,Not located in the habitable zone,,planet,"Carbon dioxide, Nitrogen",SF-0764P,Silicate planet,605,185.8,89.8,1,68.11,0.55,1.2,1.3,0.6,0,#c5a006,c5a006,0101000020110F0000C3F5282CCCC16DC1E17A148E2AC34741,15.55,0.45
3982,P-IG26-LO73,f,,f,27073,82704055999999989000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium, Methane",SF-0764P,Ice giant planet,83,177.1,29.3,1,3154.16,1.1,1.2,1.6,0.4,0,#b2dffb,b2dffb,0101000020110F0000C3F528ECC9016EC1E17A148ED7984841,30.24,0.75
3983,P-CH81-RJ24,f,,f,7517,189136839999999980000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium, Methane",SM-0174I,Chthonian planet,27536,106.6,52.2,0,0.01,0.55,1.2,1.9,0.5,0,#d00b0b,d00b0b,0101000020110F0000EC51B89EE41C65410AD7A3B049EC3841,1.33,22.34
3984,P-GD38-DX42,f,,f,23633,4205695999999999900000000,Not located in the habitable zone,,planet,"Hydrogen, Helium, Methane",SM-0174I,Gas dwarf planet,440,349.2,16.6,0,2590.14,1.1,1.2,2,0.5,0,#ea5f13,ea5f13,0101000020110F0000EC51B89E200D65410AD7A3B0CEB63841,9.72,0.05
3985,P-IG93-QO62,f,,f,23123,109742380000000010000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium, Methane",SM-0174I,Ice giant planet,50,298.9,0.6,0,1870.58,1.1,1.2,1.2,0.5,0,#b2dffb,b2dffb,0101000020110F0000EC51B87E043665410AD7A3B05FB63841,13.29,1.37
3986,P-CO71-YG93,f,,f,4332,2192457999999999900000000,Not located in the habitable zone,,planet,"Hydrogen, Helium, Methane",SM-0174I,Coreless planet,297,0.4,4.7,1,0,0.55,1.2,1.4,0.6,0,#878685,878685,0101000020110F0000EC51B89E35F964410AD7A3B05ABF3741,28.16,0.78
3987,P-GG04-NZ25,f,,f,37965,379331077999999990000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium",SO-2761T,Gas giant planet,88,419.4,15.1,0,1576.44,1.1,1.2,1.1,0.6,0,#d67e57,d67e57,0101000020110F0000B81E856B077C47C11F85EB8970CB64C1,4.81,1.76
3988,P-LA58-LE24,f,,f,8090,38914635999999997000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium",SO-2761T,Lava planet,1622,47.9,96.1,0,0.83,0.55,1.2,1.9,0.7,0,#a13100,a13100,0101000020110F0000B81E85EB728B47C11F85EB2918DA64C1,6.42,3.97
3989,P-GD95-PG13,f,,f,12485,2664404000000000000000000,Not located in the habitable zone,,planet,"Natrium, Oxygen, Silicon monoxide",SO-2761T,Gas dwarf planet,358,243.7,37,1,3950.91,0.55,1.2,1.8,0.6,0,#ea5f13,ea5f13,0101000020110F0000B81E85EB529547C11F85EB69EDC164C1,11.07,0.11
3990,P-CO28-CB04,f,,f,3504,2341807999999999900000000,Not located in the habitable zone,,planet,"Natrium, Oxygen, Silicon monoxide",SO-2761T,Coreless planet,753,323.5,17,0,0,0.55,1.2,1.6,0.5,0,#878685,878685,0101000020110F0000B81E856B79BB47C11F85EB89E8E264C1,14.58,1.27
3991,P-IR19-YE84,f,,f,2739,448050000000000040000000,Not located in the habitable zone,,planet,"Oxygen, Natrium, Hydrogen",SO-2761T,Iron planet,459,120.9,43.2,1,74.26,0.37,1.2,1.9,0.4,0,#5a6265,5a6265,0101000020110F0000B81E85EBA28846C11F85EBC9D8A764C1,38.51,0.4
3992,P-HE59-YH84,f,,f,13377,2347782000000000100000000,Not located in the habitable zone,,planet,"Helium, Hydrogen",SM-9419Q,Helium planet,3431,497.5,35.3,1,2197.24,1.1,1.2,1.3,0.5,0,#b89f94,b89f94,0101000020110F0000AE47E11A94135441666666A63B4954C1,2.88,0.09
3993,P-PR20-NR34,f,,f,2357,1003632000000000000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium",SM-9419Q,Protoplanet,215,187.9,83.3,0,0,0.35,1.2,1.6,0.4,0,#a5a9b8,a5a9b8,0101000020110F0000AE47E15A81255441666666262C6454C1,10.38,1.21
3994,P-CO79-UD53,f,,f,5096,1947524000000000000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium, Methane",SM-9419Q,Coreless planet,840,235.3,31,0,0.01,0.55,1.2,1.6,0.6,0,#878685,878685,0101000020110F0000AE47E15A51465441666666A6571A54C1,16.17,0.5
3995,P-PU32-GN81,f,,f,76122,23212108427999997000000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium, Methane",SM-9419Q,Puffy planet,4186,294,8.3,0,4961.52,1.1,1.2,1.2,0.5,0,#a494cc,a494cc,0101000020110F0000AE47E11A7E4D5441666666E6155A54C1,15.97,26.74
3996,P-SI27-SU74,f,,f,7835,3130376000000000300000000,Not located in the habitable zone,,planet,"Carbon dioxide, Nitrogen",SA-2545E,Silicate planet,311,341.9,33.1,1,56.89,0.55,1.2,1.1,0.5,0,#c5a006,c5a006,0101000020110F0000F6285C0F43C6554152B81E0544854941,4.06,0.34
3997,P-IG11-CL10,f,,f,30194,104264221999999990000000000,Not located in the habitable zone,,planet,"Natrium, Oxygen, Silicon monoxide",SA-2545E,Ice giant planet,56,288.3,81.5,1,2849.51,1.1,1.2,1.5,0.6,0,#b2dffb,b2dffb,0101000020110F0000F6285C0FE600564152B81E05A4FE4841,21.2,0.76
3998,P-GD99-YY86,f,,f,10702,3345440000000000500000000,Not located in the habitable zone,,planet,"Natrium, Oxygen, Silicon monoxide",SA-2545E,Gas dwarf planet,436,287.5,19.2,0,2105.49,0.55,1.2,1.4,0.6,0,#ea5f13,ea5f13,0101000020110F0000F6285C0FFEDF554152B81E056A014941,15.49,0.2
3999,P-LA24-WW24,f,,f,7580,40473849999999994000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium, Methane",SA-2545E,Lava planet,1624,136.9,29.7,1,0.65,0.55,1.2,1.7,0.7,0,#a13100,a13100,0101000020110F0000F6285C8F5CA7554152B81E0504084941,15.95,4.7
4000,P-GD91-EA99,f,,f,22422,3912970000000000000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium",SA-2545E,Gas dwarf planet,366,155.5,64.1,1,3731.23,1.1,1.2,1.9,0.4,0,#ea5f13,ea5f13,0101000020110F0000F6285C0F749D554152B81E8566A94841,28.64,0.05
4001,P-GG76-ZW04,f,,f,73382,1485004972000000100000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium, Methane",SF-2973W,Gas giant planet,227,0.7,7.5,1,3902.3,1.1,1.2,1.8,0.6,0,#d67e57,d67e57,0101000020110F0000EC51B826B5AC61415C8FC205255160C1,6.74,1.84
4002,P-IR76-DE57,f,,f,2612,316622000000000020000000,Not located in the habitable zone,,planet,"Carbon dioxide, Nitrogen, Argon",SF-2973W,Iron planet,596,403.5,86.9,0,46.62,0.36,1.2,1.4,0.7,0,#5a6265,5a6265,0101000020110F0000EC51B84689CF61415C8FC2C53E4F60C1,15.68,0.31
4003,P-IR19-IO91,f,,f,3121,370387999999999950000000,Not located in the habitable zone,,planet,"Carbon dioxide, Nitrogen",SF-2973W,Iron planet,488,113.3,13.2,0,66.42,0.55,1.2,1.5,0.4,0,#5a6265,5a6265,0101000020110F0000EC51B82683A161415C8FC285FF6960C1,21.58,0.25
4004,P-GD96-JN80,f,,f,8281,2951155999999999800000000,Not located in the habitable zone,,planet,"Hydrogen, Helium",SF-2973W,Gas dwarf planet,393,297.1,67.4,0,2907.06,0.55,1.2,2,0.6,0,#ea5f13,ea5f13,0101000020110F0000EC51B8665C9461415C8FC205AA6D60C1,27.3,0.29
4005,P-GD81-AS42,f,,f,24333,4444655999999999700000000,Not located in the habitable zone,,planet,"Hydrogen, Helium",SF-2973W,Gas dwarf planet,427,412.9,92.5,1,3426.58,1.1,1.2,1.1,0.7,0,#ea5f13,ea5f13,0101000020110F0000EC51B84666D761415C8FC2E5871C60C1,30.41,0.05
4006,P-IC37-DF37,f,,f,3440,3859204000000000300000000,Not located in the habitable zone,,planet,"Oxygen, Natrium, Hydrogen",SF-2973W,Ice planet,130,352.2,86.2,1,96.42,0.55,1.2,1.7,0.6,0,#5bd2ff,5bd2ff,0101000020110F0000EC51B866461562415C8FC2C50E6C60C1,56.99,2.18
4007,P-HE87-AH35,f,,f,3058,1822070000000000000000000,Not located in the habitable zone,,planet,"Helium, Hydrogen",SO-2720U,Helium planet,3024,202.9,55,1,2537.65,0.39,1.2,1.5,0.7,0,#b89f94,b89f94,0101000020110F00001F85EB812BFA56411F85EB89784A6F41,5.09,1.3
4008,P-GD83-PO97,f,,f,12931,2449339999999999800000000,Not located in the habitable zone,,planet,"Hydrogen, Helium, Methane",SO-2720U,Gas dwarf planet,359,28.6,67.9,0,2104.73,1.1,1.2,1.3,0.5,0,#ea5f13,ea5f13,0101000020110F00001F85EB419CD956411F85EBE98B326F41,10.92,0.1
4009,P-DE54-SF76,f,,f,3567,4605953999999999700000000,Not located in the habitable zone,,planet,"Carbon dioxide, Nitrogen",SO-2720U,Desert planet,275,196.9,96.7,1,99.62,0.55,1.2,1.4,0.7,0,#f2d07f,f2d07f,0101000020110F00001F85EB417AD956411F85EBA9C9576F41,13.87,2.42
4010,P-CA19-VL69,f,,f,7644,4940497999999999500000000,Not located in the habitable zone,,planet,"Nitrogen, Oxygen, Carbon dioxide",SO-2720U,Carbon planet,329,416.4,40.4,0,28.35,0.55,1.2,1.5,0.5,0,#6d4631,6d4631,0101000020110F00001F85EB4155BF56411F85EB29EF206F41,22.96,0.56
4011,P-CO43-DZ76,f,,f,4268,2061029999999999800000000,Not located in the habitable zone,,planet,"Hydrogen, Helium, Methane",SO-2720U,Coreless planet,799,6.5,65.9,0,0.01,0.55,1.2,1.3,0.4,0,#878685,878685,0101000020110F00001F85EB813D0157411F85EBE9735B6F41,14.54,0.76
4012,P-PU43-LF74,f,,f,124024,8721311171999999700000000000,Not located in the habitable zone,,planet,"Natrium, Oxygen, Silicon monoxide",SO-2720U,Puffy planet,2355,286.8,8.7,1,3675.18,1.1,1.2,1.8,0.4,0,#a494cc,a494cc,0101000020110F00001F85EB41A6C856411F85EB69E64A6F41,12.59,3.78
4013,P-IR56-XV40,f,,f,3121,394283999999999980000000,Not located in the habitable zone,,planet,"Carbon dioxide, Nitrogen, Argon",SF-9987B,Iron planet,530,221.4,29.5,1,69.33,0.55,1.2,1.3,0.7,0,#5a6265,5a6265,0101000020110F00001F85EB51F10C3DC148E17A14ACEB6B41,2.73,0.27
4014,P-DE39-OI19,f,,f,7771,3584400000000000300000000,Not located in the habitable zone,,planet,"Carbon dioxide, Nitrogen, Argon",SF-9987B,Desert planet,305,140.9,80.4,0,50.13,0.55,1.2,1.3,0.6,0,#f2d07f,f2d07f,0101000020110F00001F85EB5165053DC148E17A94D6E16B41,7.83,0.4
4015,P-DE97-HI10,f,,f,4077,925969999999999980000000,Not located in the habitable zone,,planet,"Nitrogen, Oxygen, Carbon dioxide",SF-9987B,Desert planet,300,152.3,11.6,0,84.96,0.55,1.2,1.5,0.6,0,#f2d07f,f2d07f,0101000020110F00001F85EB51345F3CC148E17A74F0176C41,26.03,0.37
4016,P-PR98-FQ36,f,,f,3312,3172193999999999700000000,Not located in the habitable zone,,planet,"Natrium, Oxygen, Silicon monoxide",SF-9987B,Protoplanet,213,277.6,18.8,0,0,0.55,1.2,1.9,0.4,0,#a5a9b8,a5a9b8,0101000020110F00001F85EB51A9A83CC148E17A5428076C41,15.57,1.93
4017,P-DE53-MH55,f,,f,4905,2240250000000000000000000,Not located in the habitable zone,,planet,"Nitrogen, Oxygen, Carbon dioxide",SF-9987B,Desert planet,229,233.1,97.3,1,82.78,0.55,1.2,1.9,0.7,0,#f2d07f,f2d07f,0101000020110F00001F85EB51CFE03BC148E17A141D286C41,38.23,0.62
4018,P-HE88-WV40,f,,f,9746,2067003999999999900000000,Not located in the habitable zone,,planet,"Helium, Hydrogen",SM-9568Q,Helium planet,3346,141.9,66.5,0,3412.05,0.55,1.2,1.3,0.7,0,#b89f94,b89f94,0101000020110F00008FC2F5688F93374185EB517834B76541,10.67,0.15
4019,P-HE45-GJ36,f,,f,4332,2323886000000000100000000,Not located in the habitable zone,,planet,"Helium, Hydrogen",SM-9568Q,Helium planet,3146,52.3,43.3,0,3275.58,0.55,1.2,1.5,0.4,0,#b89f94,b89f94,0101000020110F00008FC2F5681E44384185EB51F8CBB06541,6.87,0.83
4020,P-DE23-XI95,f,,f,3121,2114795999999999700000000,Not located in the habitable zone,,planet,"Nitrogen, Oxygen, Carbon dioxide",SF-3495F,Desert planet,327,188.2,71,0,36.05,0.55,1.2,1.7,0.5,0,#f2d07f,f2d07f,0101000020110F0000666666D61D5665C13D0AD76B78FF6241,4.52,1.45
4021,P-SI10-VE69,f,,f,3567,6009844000000000100000000,Not located in the habitable zone,,planet,"Oxygen, Natrium, Hydrogen",SF-3495F,Silicate planet,267,86.7,23.3,1,18.58,0.55,1.2,1.6,0.5,0,#c5a006,c5a006,0101000020110F000066666676A35B65C13D0AD7EB85EA6241,8.5,3.15
4022,P-HE60-WQ21,f,,f,11339,1971420000000000100000000,Not located in the habitable zone,,planet,"Helium, Hydrogen",SF-3495F,Helium planet,3797,200.1,54.9,1,1194.82,0.55,1.2,1.5,0.7,0,#b89f94,b89f94,0101000020110F0000666666F6677165C13D0AD7ABDAE06241,20.66,0.1
4023,P-GD25-PF83,f,,f,10319,3154271999999999800000000,Not located in the habitable zone,,planet,"Hydrogen, Helium",SF-3495F,Gas dwarf planet,383,232.8,96.4,1,1347.76,0.55,1.2,1.6,0.5,0,#ea5f13,ea5f13,0101000020110F000066666636F33D65C13D0AD7CBD5146341,19.86,0.2
4024,P-OC09-YX94,f,,f,10065,5322834000000000000000000,Not located in the habitable zone,,planet,"Carbon dioxide, Nitrogen, Argon",SF-3495F,Ocean planet,50,322.5,73.1,1,0.93,0.55,1.2,1.9,0.6,0,#2152ff,2152ff,0101000020110F000066666636C93965C13D0AD7AB80106341,19.57,0.35
4025,P-GG27-VG32,f,,f,39176,1354359565999999900000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium, Methane",SF-5651I,Gas giant planet,93,32.3,46.9,0,3264.83,1.1,1.2,1.3,0.4,0,#d67e57,d67e57,0101000020110F0000E17A14E6230C60419A9999190AC74041,5.85,5.89
4026,P-HE27-FP46,f,,f,11466,2288041999999999700000000,Not located in the habitable zone,,planet,"Helium, Hydrogen",SF-5651I,Helium planet,3423,404.1,36.4,1,3221.27,0.55,1.2,2,0.6,0,#b89f94,b89f94,0101000020110F0000E17A14C61C1760419A99991966E64041,9.87,0.12
4027,P-PU45-BK64,f,,f,82428,6709811606000000300000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium",SA-9918B,Puffy planet,4322,205.1,70.1,0,1755.28,1.1,1.2,1.2,0.4,0,#a494cc,a494cc,0101000020110F000085EB518072AA61C148E17A94695160C1,4.4,6.59
4028,P-OC01-KB79,f,,f,8918,830386000000000140000000,Located in the habitable zone,,planet,"Oxygen, Natrium, Hydrogen",SA-9918B,Ocean planet,138,120.4,80.6,1,1.01,0.55,1.2,2,0.5,0,#2152ff,2152ff,0101000020110F000085EB5140FCB261C148E17A14B64360C1,10.43,0.07
4029,P-IC94-FP18,f,,f,828,1553239999999999800000000,Not located in the habitable zone,,planet,"Carbon dioxide, Nitrogen",SA-9918B,Ice planet,65,291.1,24.9,0,52.44,0.25,1.2,1.2,0.5,0,#5bd2ff,5bd2ff,0101000020110F000085EB5180B58D61C148E17A94CE6960C1,19.16,15.12
4030,P-DE55-UZ90,f,,f,4204,2479210000000000000000000,Not located in the habitable zone,,planet,"Nitrogen, Oxygen, Carbon dioxide",SA-9918B,Desert planet,245,443.1,94.3,0,95.08,0.55,1.2,1.8,0.7,0,#f2d07f,f2d07f,0101000020110F000085EB5140C78061C148E17AD4B95760C1,19.53,0.94
4031,P-LA92-HD90,f,,f,10765,50420559999999996000000000,Not located in the habitable zone,,planet,"Natrium, Oxygen, Silicon monoxide",SA-9918B,Lava planet,1438,376.6,91,0,0.06,0.55,1.2,1.4,0.7,0,#a13100,a13100,0101000020110F000085EB514017D161C148E17A54653C60C1,27.04,2.9
4032,P-HE43-GJ56,f,,f,16116,2049082000000000300000000,Not located in the habitable zone,,planet,"Helium, Hydrogen",SA-9918B,Helium planet,3928,306.1,92.8,0,1903.54,1.1,1.2,1.9,0.7,0,#b89f94,b89f94,0101000020110F000085EB51802F9961C148E17A344C1860C1,30.05,0.05
4033,P-IC32-FY57,f,,f,2421,6039713999999998700000000,Not located in the habitable zone,,planet,"Oxygen, Natrium, Hydrogen",SA-9918B,Ice planet,181,294.5,95.1,1,50.9,0.35,1.2,1.4,0.4,0,#5bd2ff,5bd2ff,0101000020110F000085EB51C024DE61C148E17A546F6260C1,34.22,6.88
4034,P-LA70-OI15,f,,f,12931,50313028000000004000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium, Methane",SA-9918B,Lava planet,1754,304.1,41.8,0,0.05,1.1,1.2,1.3,0.4,0,#a13100,a13100,0101000020110F000085EB51E0D79861C148E17AB4F31560C1,31.35,2.01
4035,P-TE82-EE73,f,,f,6880,3966736000000000200000000,Not located in the habitable zone,,planet,"Oxygen, Natrium, Hydrogen",SF-7978P,Terrestrial planet,336,28.3,47.2,0,0.94,0.55,1.2,2,0.5,0,#00a599,00a599,0101000020110F000048E17A0C7B7565C185EB5138E79420C1,1.86,0.56
4036,P-GD52-LM65,f,,f,20448,2413496000000000000000000,Not located in the habitable zone,,planet,"Natrium, Oxygen, Silicon monoxide",SF-7978P,Gas dwarf planet,437,20.2,74.2,1,4307.32,1.1,1.2,1.6,0.4,0,#ea5f13,ea5f13,0101000020110F000048E17A6C4A8465C185EB5138313F20C1,8.08,0.04
4037,P-TE69-CX03,f,,f,7580,3267778000000000300000000,Not located in the habitable zone,,planet,"Nitrogen, Oxygen, Carbon dioxide",SF-7978P,Terrestrial planet,633,421.7,13,1,0.91,0.55,1.2,1.4,0.5,0,#00a599,00a599,0101000020110F000048E17A0CAE7065C185EB51385D3820C1,5.98,0.38
4038,P-CA40-XS87,f,,f,7262,5101796000000000100000000,Not located in the habitable zone,,planet,"Nitrogen, Oxygen, Argon",SF-7978P,Carbon planet,272,151,30.9,0,68.02,0.55,1.2,1.2,0.6,0,#6d4631,6d4631,0101000020110F000048E17A6C539365C185EB5138516421C1,16.15,0.65
4039,P-HE05-PG29,f,,f,1975,2305963999999999900000000,Not located in the habitable zone,,planet,"Helium, Hydrogen",SF-7978P,Helium planet,3804,192.2,38.3,1,3398.78,0.32,1.2,1.2,0.4,0,#b89f94,b89f94,0101000020110F000048E17A0CC77065C10AD7A370BEEA1BC1,24.67,3.95
4040,P-PR60-GI82,f,,f,2548,3369335999999999500000000,Not located in the habitable zone,,planet,"Hydrogen, Helium, Methane",SF-7978P,Protoplanet,174,436.9,21.2,1,0.01,0.36,1.2,1,0.7,0,#a5a9b8,a5a9b8,0101000020110F000048E17A6C438D65C185EB5138F98323C1,27.07,3.46
4041,P-OC30-PS61,f,,f,10001,1493500000000000000000000,Not located in the habitable zone,,planet,"Carbon dioxide, Nitrogen, Argon",SF-5603H,Ocean planet,70,115.8,56.4,0,1.06,0.55,1.2,2,0.5,0,#2152ff,2152ff,0101000020110F00008FC2F5C02CB467411F85EBB19F6C6741,4.93,0.1
4042,P-IC38-FS59,f,,f,3567,4086216000000000300000000,Not located in the habitable zone,,planet,"Carbon dioxide, Nitrogen",SF-5603H,Ice planet,79,0.4,43.4,1,34.75,0.55,1.2,1.1,0.7,0,#5bd2ff,5bd2ff,0101000020110F00008FC2F5E0FCA467411F85EB91445F6741,8.94,2.14
4043,P-HE25-DI41,f,,f,7771,2037134000000000300000000,Not located in the habitable zone,,planet,"Helium, Hydrogen",SB-3793H,Helium planet,3768,359.9,55.2,0,4197.06,0.55,1.2,1.8,0.4,0,#b89f94,b89f94,0101000020110F0000D7A370C5FFD163C148E17AB4BA2A4441,4.59,0.23
4044,P-LA94-QB05,f,,f,12230,40157228000000000000000000,Not located in the habitable zone,,planet,"Hydrogen, Helium, Methane",SB-3793H,Lava planet,1306,248.9,93.8,0,0.9,0.55,1.2,1.5,0.7,0,#a13100,a13100,0101000020110F0000D7A37045A9BE63C148E17A3432B44341,14.83,1.79
