id,zoom,quadrant,sector,sub_sector,name,x,y,the_geom,sub_quadrant
5121,4,Beta,H1,241,Beta-13-H1-241,16,47,0103000020110F000001000000050000009A99D97DACE761C10000801BD8EC61C19A99D97DACE761C19A999961C41E63C1A4703D86401963C19A999961C41E63C1A4703D86401963C10000801BD8EC61C19A99D97DACE761C10000801BD8EC61C1,Beta-13
5122,4,Beta,H1,242,Beta-13-H1-242,17,47,0103000020110F000001000000050000009A99D97DACE761C10000801BD8EC61C190C2757518B660C10000801BD8EC61C190C2757518B660C19A999961C41E63C19A99D97DACE761C19A999961C41E63C19A99D97DACE761C10000801BD8EC61C1,Beta-13
5123,4,Beta,H2,243,Beta-13-H2-243,18,47,0103000020110F000001000000050000000BD723DA08095FC10000801BD8EC61C10BD723DA08095FC19A999961C41E63C190C2757518B660C19A999961C41E63C190C2757518B660C10000801BD8EC61C10BD723DA08095FC10000801BD8EC61C1,Beta-13
5124,4,Beta,H2,244,Beta-13-H2-244,19,47,0103000020110F000001000000050000000BD723DA08095FC10000801BD8EC61C1F6285CC9E0A55CC10000801BD8EC61C1F6285CC9E0A55CC19A999961C41E63C10BD723DA08095FC19A999961C41E63C10BD723DA08095FC10000801BD8EC61C1,Beta-13
5125,4,Beta,H3,245,Beta-14-H3-245,20,47,0103000020110F00000100000005000000E27A94B8B8425AC10000801BD8EC61C1E27A94B8B8425AC19A999961C41E63C1F6285CC9E0A55CC19A999961C41E63C1F6285CC9E0A55CC10000801BD8EC61C1E27A94B8B8425AC10000801BD8EC61C1,Beta-14
5126,4,Beta,H3,246,Beta-14-H3-246,21,47,0103000020110F00000100000005000000E27A94B8B8425AC10000801BD8EC61C1CDCCCCA790DF57C10000801BD8EC61C1CDCCCCA790DF57C19A999961C41E63C1E27A94B8B8425AC19A999961C41E63C1E27A94B8B8425AC10000801BD8EC61C1,Beta-14
5127,4,Beta,H4,247,Beta-14-H4-247,22,47,0103000020110F00000100000005000000B81E0597687C55C19A999961C41E63C1CDCCCCA790DF57C19A999961C41E63C1CDCCCCA790DF57C10000801BD8EC61C1B81E0597687C55C10000801BD8EC61C1B81E0597687C55C19A999961C41E63C1,Beta-14
5128,4,Beta,H4,248,Beta-14-H4-248,23,47,0103000020110F00000100000005000000A4703D86401953C10000801BD8EC61C1A4703D86401953C19A999961C41E63C1B81E0597687C55C19A999961C41E63C1B81E0597687C55C10000801BD8EC61C1A4703D86401953C10000801BD8EC61C1,Beta-14
5129,4,Beta,H5,249,Beta-15-H5-249,24,47,0103000020110F0000010000000500000090C2757518B650C10000801BD8EC61C190C2757518B650C19A999961C41E63C1A4703D86401953C19A999961C41E63C1A4703D86401953C10000801BD8EC61C190C2757518B650C10000801BD8EC61C1,Beta-15
5130,4,Beta,H5,250,Beta-15-H5-250,25,47,0103000020110F0000010000000500000090C2757518B650C10000801BD8EC61C1F6285CC9E0A54CC10000801BD8EC61C1F6285CC9E0A54CC19A999961C41E63C190C2757518B650C19A999961C41E63C190C2757518B650C10000801BD8EC61C1,Beta-15
5131,4,Beta,H6,251,Beta-15-H6-251,26,47,0103000020110F00000100000005000000CDCCCCA790DF47C19A999961C41E63C1F6285CC9E0A54CC19A999961C41E63C1F6285CC9E0A54CC10000801BD8EC61C1CDCCCCA790DF47C10000801BD8EC61C1CDCCCCA790DF47C19A999961C41E63C1,Beta-15
5132,4,Beta,H6,252,Beta-15-H6-252,27,47,0103000020110F00000100000005000000A4703D86401943C10000801BD8EC61C1A4703D86401943C19A999961C41E63C1CDCCCCA790DF47C19A999961C41E63C1CDCCCCA790DF47C10000801BD8EC61C1A4703D86401943C10000801BD8EC61C1,Beta-15
5133,4,Beta,H7,253,Beta-16-H7-253,28,47,0103000020110F00000100000005000000F6285CC9E0A53CC19A999961C41E63C1A4703D86401943C19A999961C41E63C1A4703D86401943C10000801BD8EC61C1F6285CC9E0A53CC10000801BD8EC61C1F6285CC9E0A53CC19A999961C41E63C1,Beta-16
5134,4,Beta,H7,254,Beta-16-H7-254,29,47,0103000020110F00000100000005000000A4703D86401933C10000801BD8EC61C1A4703D86401933C19A999961C41E63C1F6285CC9E0A53CC19A999961C41E63C1F6285CC9E0A53CC10000801BD8EC61C1A4703D86401933C10000801BD8EC61C1,Beta-16
5135,4,Beta,H8,255,Beta-16-H8-255,30,47,0103000020110F00000100000005000000A4703D86401923C10000801BD8EC61C1A4703D86401923C19A999961C41E63C1A4703D86401933C19A999961C41E63C1A4703D86401933C10000801BD8EC61C1A4703D86401923C10000801BD8EC61C1,Beta-16
5136,4,Beta,H8,256,Beta-16-H8-256,31,47,0103000020110F00000100000005000000A4703D86401923C10000801BD8EC61C100000000000000000000801BD8EC61C100000000000000009A999961C41E63C1A4703D86401923C19A999961C41E63C1A4703D86401923C10000801BD8EC61C1,Beta-16
5137,4,Alpha,A1,1,Alpha-1-A1-1,32,32,0103000020110F00000100000005000000A4703D86401923410000000000000000A4703D86401923419A999961C41E23C100000000000000009A999961C41E23C100000000000000000000000000000000A4703D86401923410000000000000000,Alpha-1
5138,4,Alpha,A1,2,Alpha-1-A1-2,33,32,0103000020110F00000100000005000000A4703D86401923419A999961C41E23C1A4703D86401923410000000000000000A4703D86401933410000000000000000A4703D86401933419A999961C41E23C1A4703D86401923419A999961C41E23C1,Alpha-1
5139,4,Alpha,A2,3,Alpha-1-A2-3,34,32,0103000020110F00000100000005000000F6285CC9E0A53C410000000000000000F6285CC9E0A53C419A999961C41E23C1A4703D86401933419A999961C41E23C1A4703D86401933410000000000000000F6285CC9E0A53C410000000000000000,Alpha-1
5140,4,Alpha,A2,4,Alpha-1-A2-4,35,32,0103000020110F00000100000005000000F6285CC9E0A53C419A999961C41E23C1F6285CC9E0A53C410000000000000000A4703D86401943410000000000000000A4703D86401943419A999961C41E23C1F6285CC9E0A53C419A999961C41E23C1,Alpha-1
5141,4,Alpha,A3,5,Alpha-2-A3-5,36,32,0103000020110F00000100000005000000CDCCCCA790DF47410000000000000000CDCCCCA790DF47419A999961C41E23C1A4703D86401943419A999961C41E23C1A4703D86401943410000000000000000CDCCCCA790DF47410000000000000000,Alpha-2
5142,4,Alpha,A3,6,Alpha-2-A3-6,37,32,0103000020110F00000100000005000000CDCCCCA790DF47419A999961C41E23C1CDCCCCA790DF47410000000000000000F6285CC9E0A54C410000000000000000F6285CC9E0A54C419A999961C41E23C1CDCCCCA790DF47419A999961C41E23C1,Alpha-2
5143,4,Alpha,A4,7,Alpha-2-A4-7,38,32,0103000020110F0000010000000500000090C2757518B65041000000000000000090C2757518B650419A999961C41E23C1F6285CC9E0A54C419A999961C41E23C1F6285CC9E0A54C41000000000000000090C2757518B650410000000000000000,Alpha-2
5144,4,Alpha,A4,8,Alpha-2-A4-8,39,32,0103000020110F0000010000000500000090C2757518B650419A999961C41E23C190C2757518B650410000000000000000A4703D86401953410000000000000000A4703D86401953419A999961C41E23C190C2757518B650419A999961C41E23C1,Alpha-2
5145,4,Alpha,A5,9,Alpha-3-A5-9,40,32,0103000020110F00000100000005000000B81E0597687C55410000000000000000B81E0597687C55419A999961C41E23C1A4703D86401953419A999961C41E23C1A4703D86401953410000000000000000B81E0597687C55410000000000000000,Alpha-3
5146,4,Alpha,A5,10,Alpha-3-A5-10,41,32,0103000020110F00000100000005000000B81E0597687C55419A999961C41E23C1B81E0597687C55410000000000000000CDCCCCA790DF57410000000000000000CDCCCCA790DF57419A999961C41E23C1B81E0597687C55419A999961C41E23C1,Alpha-3
5147,4,Alpha,A6,11,Alpha-3-A6-11,42,32,0103000020110F00000100000005000000E27A94B8B8425A410000000000000000E27A94B8B8425A419A999961C41E23C1CDCCCCA790DF57419A999961C41E23C1CDCCCCA790DF57410000000000000000E27A94B8B8425A410000000000000000,Alpha-3
5148,4,Alpha,A6,12,Alpha-3-A6-12,43,32,0103000020110F00000100000005000000E27A94B8B8425A419A999961C41E23C1E27A94B8B8425A410000000000000000F6285CC9E0A55C410000000000000000F6285CC9E0A55C419A999961C41E23C1E27A94B8B8425A419A999961C41E23C1,Alpha-3
5149,4,Alpha,A7,13,Alpha-4-A7-13,44,32,0103000020110F000001000000050000000BD723DA08095F4100000000000000000BD723DA08095F419A999961C41E23C1F6285CC9E0A55C419A999961C41E23C1F6285CC9E0A55C4100000000000000000BD723DA08095F410000000000000000,Alpha-4
5150,4,Alpha,A7,14,Alpha-4-A7-14,45,32,0103000020110F000001000000050000000BD723DA08095F419A999961C41E23C10BD723DA08095F41000000000000000090C2757518B66041000000000000000090C2757518B660419A999961C41E23C10BD723DA08095F419A999961C41E23C1,Alpha-4
5151,4,Alpha,A8,15,Alpha-4-A8-15,46,32,0103000020110F000001000000050000009A99D97DACE7614100000000000000009A99D97DACE761419A999961C41E23C190C2757518B660419A999961C41E23C190C2757518B6604100000000000000009A99D97DACE761410000000000000000,Alpha-4
5152,4,Alpha,A8,16,Alpha-4-A8-16,47,32,0103000020110F000001000000050000009A99D97DACE761419A999961C41E23C19A99D97DACE761410000000000000000A4703D86401963410000000000000000A4703D86401963419A999961C41E23C19A99D97DACE761419A999961C41E23C1,Alpha-4
5153,4,Alpha,A1,17,Alpha-1-A1-17,32,33,0103000020110F00000100000005000000A4703D86401923419A999961C41E23C1A4703D86401923419A999961C41E33C100000000000000009A999961C41E33C100000000000000009A999961C41E23C1A4703D86401923419A999961C41E23C1,Alpha-1
5154,4,Alpha,A1,18,Alpha-1-A1-18,33,33,0103000020110F00000100000005000000A4703D86401923419A999961C41E23C1A4703D86401933419A999961C41E23C1A4703D86401933419A999961C41E33C1A4703D86401923419A999961C41E33C1A4703D86401923419A999961C41E23C1,Alpha-1
5155,4,Alpha,A2,19,Alpha-1-A2-19,34,33,0103000020110F00000100000005000000F6285CC9E0A53C419A999961C41E23C1F6285CC9E0A53C419A999961C41E33C1A4703D86401933419A999961C41E33C1A4703D86401933419A999961C41E23C1F6285CC9E0A53C419A999961C41E23C1,Alpha-1
5156,4,Alpha,A2,20,Alpha-1-A2-20,35,33,0103000020110F00000100000005000000F6285CC9E0A53C419A999961C41E23C1A4703D86401943419A999961C41E23C1A4703D86401943419A999961C41E33C1F6285CC9E0A53C419A999961C41E33C1F6285CC9E0A53C419A999961C41E23C1,Alpha-1
5157,4,Alpha,A3,21,Alpha-2-A3-21,36,33,0103000020110F00000100000005000000CDCCCCA790DF47419A999961C41E23C1CDCCCCA790DF47419A999961C41E33C1A4703D86401943419A999961C41E33C1A4703D86401943419A999961C41E23C1CDCCCCA790DF47419A999961C41E23C1,Alpha-2
5158,4,Alpha,A3,22,Alpha-2-A3-22,37,33,0103000020110F00000100000005000000CDCCCCA790DF47419A999961C41E23C1F6285CC9E0A54C419A999961C41E23C1F6285CC9E0A54C419A999961C41E33C1CDCCCCA790DF47419A999961C41E33C1CDCCCCA790DF47419A999961C41E23C1,Alpha-2
5159,4,Alpha,A4,23,Alpha-2-A4-23,38,33,0103000020110F0000010000000500000090C2757518B650419A999961C41E23C190C2757518B650419A999961C41E33C1F6285CC9E0A54C419A999961C41E33C1F6285CC9E0A54C419A999961C41E23C190C2757518B650419A999961C41E23C1,Alpha-2
5160,4,Alpha,A4,24,Alpha-2-A4-24,39,33,0103000020110F0000010000000500000090C2757518B650419A999961C41E23C1A4703D86401953419A999961C41E23C1A4703D86401953419A999961C41E33C190C2757518B650419A999961C41E33C190C2757518B650419A999961C41E23C1,Alpha-2
5161,4,Alpha,A5,25,Alpha-3-A5-25,40,33,0103000020110F00000100000005000000B81E0597687C55419A999961C41E23C1B81E0597687C55419A999961C41E33C1A4703D86401953419A999961C41E33C1A4703D86401953419A999961C41E23C1B81E0597687C55419A999961C41E23C1,Alpha-3
5162,4,Alpha,A5,26,Alpha-3-A5-26,41,33,0103000020110F00000100000005000000B81E0597687C55419A999961C41E23C1CDCCCCA790DF57419A999961C41E23C1CDCCCCA790DF57419A999961C41E33C1B81E0597687C55419A999961C41E33C1B81E0597687C55419A999961C41E23C1,Alpha-3
5163,4,Alpha,A6,27,Alpha-3-A6-27,42,33,0103000020110F00000100000005000000E27A94B8B8425A419A999961C41E23C1E27A94B8B8425A419A999961C41E33C1CDCCCCA790DF57419A999961C41E33C1CDCCCCA790DF57419A999961C41E23C1E27A94B8B8425A419A999961C41E23C1,Alpha-3
5164,4,Alpha,A6,28,Alpha-3-A6-28,43,33,0103000020110F00000100000005000000E27A94B8B8425A419A999961C41E23C1F6285CC9E0A55C419A999961C41E23C1F6285CC9E0A55C419A999961C41E33C1E27A94B8B8425A419A999961C41E33C1E27A94B8B8425A419A999961C41E23C1,Alpha-3
5165,4,Alpha,A7,29,Alpha-4-A7-29,44,33,0103000020110F000001000000050000000BD723DA08095F419A999961C41E23C10BD723DA08095F419A999961C41E33C1F6285CC9E0A55C419A999961C41E33C1F6285CC9E0A55C419A999961C41E23C10BD723DA08095F419A999961C41E23C1,Alpha-4
5166,4,Alpha,A7,30,Alpha-4-A7-30,45,33,0103000020110F000001000000050000000BD723DA08095F419A999961C41E23C190C2757518B660419A999961C41E23C190C2757518B660419A999961C41E33C10BD723DA08095F419A999961C41E33C10BD723DA08095F419A999961C41E23C1,Alpha-4
5167,4,Alpha,A8,31,Alpha-4-A8-31,46,33,0103000020110F000001000000050000009A99D97DACE761419A999961C41E23C19A99D97DACE761419A999961C41E33C190C2757518B660419A999961C41E33C190C2757518B660419A999961C41E23C19A99D97DACE761419A999961C41E23C1,Alpha-4
5168,4,Alpha,A8,32,Alpha-4-A8-32,47,33,0103000020110F000001000000050000009A99D97DACE761419A999961C41E23C1A4703D86401963419A999961C41E23C1A4703D86401963419A999961C41E33C19A99D97DACE761419A999961C41E33C19A99D97DACE761419A999961C41E23C1,Alpha-4
5169,4,Alpha,B1,33,Alpha-1-B1-33,32,34,0103000020110F00000100000005000000A4703D86401923419A999961C41E33C1A4703D86401923416766669226AE3CC100000000000000006766669226AE3CC100000000000000009A999961C41E33C1A4703D86401923419A999961C41E33C1,Alpha-1
5170,4,Alpha,B1,34,Alpha-1-B1-34,33,34,0103000020110F00000100000005000000A4703D86401923416766669226AE3CC1A4703D86401923419A999961C41E33C1A4703D86401933419A999961C41E33C1A4703D86401933416766669226AE3CC1A4703D86401923416766669226AE3CC1,Alpha-1
5171,4,Alpha,B2,35,Alpha-1-B2-35,34,34,0103000020110F00000100000005000000A4703D86401933416766669226AE3CC1A4703D86401933419A999961C41E33C1F6285CC9E0A53C419A999961C41E33C1F6285CC9E0A53C416766669226AE3CC1A4703D86401933416766669226AE3CC1,Alpha-1
5172,4,Alpha,B2,36,Alpha-1-B2-36,35,34,0103000020110F00000100000005000000A4703D86401943416766669226AE3CC1F6285CC9E0A53C416766669226AE3CC1F6285CC9E0A53C419A999961C41E33C1A4703D86401943419A999961C41E33C1A4703D86401943416766669226AE3CC1,Alpha-1
5173,4,Alpha,B3,37,Alpha-2-B3-37,36,34,0103000020110F00000100000005000000CDCCCCA790DF47419A999961C41E33C1CDCCCCA790DF47416766669226AE3CC1A4703D86401943416766669226AE3CC1A4703D86401943419A999961C41E33C1CDCCCCA790DF47419A999961C41E33C1,Alpha-2
5174,4,Alpha,B3,38,Alpha-2-B3-38,37,34,0103000020110F00000100000005000000CDCCCCA790DF47416766669226AE3CC1CDCCCCA790DF47419A999961C41E33C1F6285CC9E0A54C419A999961C41E33C1F6285CC9E0A54C416766669226AE3CC1CDCCCCA790DF47416766669226AE3CC1,Alpha-2
5175,4,Alpha,B4,39,Alpha-2-B4-39,38,34,0103000020110F00000100000005000000F6285CC9E0A54C416766669226AE3CC1F6285CC9E0A54C419A999961C41E33C190C2757518B650419A999961C41E33C190C2757518B650416766669226AE3CC1F6285CC9E0A54C416766669226AE3CC1,Alpha-2
5176,4,Alpha,B4,40,Alpha-2-B4-40,39,34,0103000020110F00000100000005000000A4703D86401953416766669226AE3CC190C2757518B650416766669226AE3CC190C2757518B650419A999961C41E33C1A4703D86401953419A999961C41E33C1A4703D86401953416766669226AE3CC1,Alpha-2
5177,4,Alpha,B5,41,Alpha-3-B5-41,40,34,0103000020110F00000100000005000000B81E0597687C55419A999961C41E33C1B81E0597687C55416766669226AE3CC1A4703D86401953416766669226AE3CC1A4703D86401953419A999961C41E33C1B81E0597687C55419A999961C41E33C1,Alpha-3
5178,4,Alpha,B5,42,Alpha-3-B5-42,41,34,0103000020110F00000100000005000000B81E0597687C55416766669226AE3CC1B81E0597687C55419A999961C41E33C1CDCCCCA790DF57419A999961C41E33C1CDCCCCA790DF57416766669226AE3CC1B81E0597687C55416766669226AE3CC1,Alpha-3
5179,4,Alpha,B6,43,Alpha-3-B6-43,42,34,0103000020110F00000100000005000000CDCCCCA790DF57416766669226AE3CC1CDCCCCA790DF57419A999961C41E33C1E27A94B8B8425A419A999961C41E33C1E27A94B8B8425A416766669226AE3CC1CDCCCCA790DF57416766669226AE3CC1,Alpha-3
5180,4,Alpha,B6,44,Alpha-3-B6-44,43,34,0103000020110F00000100000005000000F6285CC9E0A55C416766669226AE3CC1E27A94B8B8425A416766669226AE3CC1E27A94B8B8425A419A999961C41E33C1F6285CC9E0A55C419A999961C41E33C1F6285CC9E0A55C416766669226AE3CC1,Alpha-3
5181,4,Alpha,B7,45,Alpha-4-B7-45,44,34,0103000020110F000001000000050000000BD723DA08095F419A999961C41E33C10BD723DA08095F416766669226AE3CC1F6285CC9E0A55C416766669226AE3CC1F6285CC9E0A55C419A999961C41E33C10BD723DA08095F419A999961C41E33C1,Alpha-4
5182,4,Alpha,B7,46,Alpha-4-B7-46,45,34,0103000020110F000001000000050000000BD723DA08095F416766669226AE3CC10BD723DA08095F419A999961C41E33C190C2757518B660419A999961C41E33C190C2757518B660416766669226AE3CC10BD723DA08095F416766669226AE3CC1,Alpha-4
5183,4,Alpha,B8,47,Alpha-4-B8-47,46,34,0103000020110F0000010000000500000090C2757518B660416766669226AE3CC190C2757518B660419A999961C41E33C19A99D97DACE761419A999961C41E33C19A99D97DACE761416766669226AE3CC190C2757518B660416766669226AE3CC1,Alpha-4
5184,4,Alpha,B8,48,Alpha-4-B8-48,47,34,0103000020110F00000100000005000000A4703D86401963416766669226AE3CC19A99D97DACE761416766669226AE3CC19A99D97DACE761419A999961C41E33C1A4703D86401963419A999961C41E33C1A4703D86401963416766669226AE3CC1,Alpha-4
5185,4,Alpha,B1,49,Alpha-1-B1-49,32,35,0103000020110F00000100000005000000A4703D86401923416766669226AE3CC1A4703D86401923419A999961C41E43C100000000000000009A999961C41E43C100000000000000006766669226AE3CC1A4703D86401923416766669226AE3CC1,Alpha-1
5186,4,Alpha,B1,50,Alpha-1-B1-50,33,35,0103000020110F00000100000005000000A4703D86401923416766669226AE3CC1A4703D86401933416766669226AE3CC1A4703D86401933419A999961C41E43C1A4703D86401923419A999961C41E43C1A4703D86401923416766669226AE3CC1,Alpha-1
5187,4,Alpha,B2,51,Alpha-1-B2-51,34,35,0103000020110F00000100000005000000F6285CC9E0A53C419A999961C41E43C1A4703D86401933419A999961C41E43C1A4703D86401933416766669226AE3CC1F6285CC9E0A53C416766669226AE3CC1F6285CC9E0A53C419A999961C41E43C1,Alpha-1
5188,4,Alpha,B2,52,Alpha-1-B2-52,35,35,0103000020110F00000100000005000000A4703D86401943416766669226AE3CC1A4703D86401943419A999961C41E43C1F6285CC9E0A53C419A999961C41E43C1F6285CC9E0A53C416766669226AE3CC1A4703D86401943416766669226AE3CC1,Alpha-1
5189,4,Alpha,B3,53,Alpha-2-B3-53,36,35,0103000020110F00000100000005000000CDCCCCA790DF47416766669226AE3CC1CDCCCCA790DF47419A999961C41E43C1A4703D86401943419A999961C41E43C1A4703D86401943416766669226AE3CC1CDCCCCA790DF47416766669226AE3CC1,Alpha-2
5190,4,Alpha,B3,54,Alpha-2-B3-54,37,35,0103000020110F00000100000005000000CDCCCCA790DF47416766669226AE3CC1F6285CC9E0A54C416766669226AE3CC1F6285CC9E0A54C419A999961C41E43C1CDCCCCA790DF47419A999961C41E43C1CDCCCCA790DF47416766669226AE3CC1,Alpha-2
5191,4,Alpha,B4,55,Alpha-2-B4-55,38,35,0103000020110F0000010000000500000090C2757518B650419A999961C41E43C1F6285CC9E0A54C419A999961C41E43C1F6285CC9E0A54C416766669226AE3CC190C2757518B650416766669226AE3CC190C2757518B650419A999961C41E43C1,Alpha-2
5192,4,Alpha,B4,56,Alpha-2-B4-56,39,35,0103000020110F00000100000005000000A4703D86401953416766669226AE3CC1A4703D86401953419A999961C41E43C190C2757518B650419A999961C41E43C190C2757518B650416766669226AE3CC1A4703D86401953416766669226AE3CC1,Alpha-2
5193,4,Alpha,B5,57,Alpha-3-B5-57,40,35,0103000020110F00000100000005000000B81E0597687C55416766669226AE3CC1B81E0597687C55419A999961C41E43C1A4703D86401953419A999961C41E43C1A4703D86401953416766669226AE3CC1B81E0597687C55416766669226AE3CC1,Alpha-3
5194,4,Alpha,B5,58,Alpha-3-B5-58,41,35,0103000020110F00000100000005000000B81E0597687C55416766669226AE3CC1CDCCCCA790DF57416766669226AE3CC1CDCCCCA790DF57419A999961C41E43C1B81E0597687C55419A999961C41E43C1B81E0597687C55416766669226AE3CC1,Alpha-3
5195,4,Alpha,B6,59,Alpha-3-B6-59,42,35,0103000020110F00000100000005000000E27A94B8B8425A419A999961C41E43C1CDCCCCA790DF57419A999961C41E43C1CDCCCCA790DF57416766669226AE3CC1E27A94B8B8425A416766669226AE3CC1E27A94B8B8425A419A999961C41E43C1,Alpha-3
5196,4,Alpha,B6,60,Alpha-3-B6-60,43,35,0103000020110F00000100000005000000F6285CC9E0A55C416766669226AE3CC1F6285CC9E0A55C419A999961C41E43C1E27A94B8B8425A419A999961C41E43C1E27A94B8B8425A416766669226AE3CC1F6285CC9E0A55C416766669226AE3CC1,Alpha-3
5197,4,Alpha,B7,61,Alpha-4-B7-61,44,35,0103000020110F000001000000050000000BD723DA08095F416766669226AE3CC10BD723DA08095F419A999961C41E43C1F6285CC9E0A55C419A999961C41E43C1F6285CC9E0A55C416766669226AE3CC10BD723DA08095F416766669226AE3CC1,Alpha-4
5198,4,Alpha,B7,62,Alpha-4-B7-62,45,35,0103000020110F000001000000050000000BD723DA08095F416766669226AE3CC190C2757518B660416766669226AE3CC190C2757518B660419A999961C41E43C10BD723DA08095F419A999961C41E43C10BD723DA08095F416766669226AE3CC1,Alpha-4
5199,4,Alpha,B8,63,Alpha-4-B8-63,46,35,0103000020110F000001000000050000009A99D97DACE761419A999961C41E43C190C2757518B660419A999961C41E43C190C2757518B660416766669226AE3CC19A99D97DACE761416766669226AE3CC19A99D97DACE761419A999961C41E43C1,Alpha-4
5200,4,Alpha,B8,64,Alpha-4-B8-64,47,35,0103000020110F00000100000005000000A4703D86401963416766669226AE3CC1A4703D86401963419A999961C41E43C19A99D97DACE761419A999961C41E43C19A99D97DACE761416766669226AE3CC1A4703D86401963416766669226AE3CC1,Alpha-4
5201,4,Alpha,C1,65,Alpha-5-C1-65,32,36,0103000020110F00000100000005000000A4703D86401923419A999961C41E43C1A4703D86401923410000007A75E647C100000000000000000000007A75E647C100000000000000009A999961C41E43C1A4703D86401923419A999961C41E43C1,Alpha-5
5202,4,Alpha,C1,66,Alpha-5-C1-66,33,36,0103000020110F00000100000005000000A4703D86401923410000007A75E647C1A4703D86401923419A999961C41E43C1A4703D86401933419A999961C41E43C1A4703D86401933410000007A75E647C1A4703D86401923410000007A75E647C1,Alpha-5
5203,4,Alpha,C2,67,Alpha-5-C2-67,34,36,0103000020110F00000100000005000000F6285CC9E0A53C419A999961C41E43C1F6285CC9E0A53C410000007A75E647C1A4703D86401933410000007A75E647C1A4703D86401933419A999961C41E43C1F6285CC9E0A53C419A999961C41E43C1,Alpha-5
5204,4,Alpha,C2,68,Alpha-5-C2-68,35,36,0103000020110F00000100000005000000F6285CC9E0A53C410000007A75E647C1F6285CC9E0A53C419A999961C41E43C1A4703D86401943419A999961C41E43C1A4703D86401943410000007A75E647C1F6285CC9E0A53C410000007A75E647C1,Alpha-5
5205,4,Alpha,C3,69,Alpha-6-C3-69,36,36,0103000020110F00000100000005000000CDCCCCA790DF47419A999961C41E43C1CDCCCCA790DF47410000007A75E647C1A4703D86401943410000007A75E647C1A4703D86401943419A999961C41E43C1CDCCCCA790DF47419A999961C41E43C1,Alpha-6
5206,4,Alpha,C3,70,Alpha-6-C3-70,37,36,0103000020110F00000100000005000000CDCCCCA790DF47410000007A75E647C1CDCCCCA790DF47419A999961C41E43C1F6285CC9E0A54C419A999961C41E43C1F6285CC9E0A54C410000007A75E647C1CDCCCCA790DF47410000007A75E647C1,Alpha-6
5207,4,Alpha,C4,71,Alpha-6-C4-71,38,36,0103000020110F00000100000005000000F6285CC9E0A54C410000007A75E647C1F6285CC9E0A54C419A999961C41E43C190C2757518B650419A999961C41E43C190C2757518B650410000007A75E647C1F6285CC9E0A54C410000007A75E647C1,Alpha-6
5208,4,Alpha,C4,72,Alpha-6-C4-72,39,36,0103000020110F00000100000005000000A4703D86401953410000007A75E647C190C2757518B650410000007A75E647C190C2757518B650419A999961C41E43C1A4703D86401953419A999961C41E43C1A4703D86401953410000007A75E647C1,Alpha-6
5209,4,Alpha,C5,73,Alpha-7-C5-73,40,36,0103000020110F00000100000005000000B81E0597687C55419A999961C41E43C1B81E0597687C55410000007A75E647C1A4703D86401953410000007A75E647C1A4703D86401953419A999961C41E43C1B81E0597687C55419A999961C41E43C1,Alpha-7
5210,4,Alpha,C5,74,Alpha-7-C5-74,41,36,0103000020110F00000100000005000000B81E0597687C55410000007A75E647C1B81E0597687C55419A999961C41E43C1CDCCCCA790DF57419A999961C41E43C1CDCCCCA790DF57410000007A75E647C1B81E0597687C55410000007A75E647C1,Alpha-7
5211,4,Alpha,C6,75,Alpha-7-C6-75,42,36,0103000020110F00000100000005000000E27A94B8B8425A419A999961C41E43C1E27A94B8B8425A410000007A75E647C1CDCCCCA790DF57410000007A75E647C1CDCCCCA790DF57419A999961C41E43C1E27A94B8B8425A419A999961C41E43C1,Alpha-7
5212,4,Alpha,C6,76,Alpha-7-C6-76,43,36,0103000020110F00000100000005000000E27A94B8B8425A410000007A75E647C1E27A94B8B8425A419A999961C41E43C1F6285CC9E0A55C419A999961C41E43C1F6285CC9E0A55C410000007A75E647C1E27A94B8B8425A410000007A75E647C1,Alpha-7
5213,4,Alpha,C7,77,Alpha-8-C7-77,44,36,0103000020110F000001000000050000000BD723DA08095F419A999961C41E43C10BD723DA08095F410000007A75E647C1F6285CC9E0A55C410000007A75E647C1F6285CC9E0A55C419A999961C41E43C10BD723DA08095F419A999961C41E43C1,Alpha-8
5214,4,Alpha,C7,78,Alpha-8-C7-78,45,36,0103000020110F000001000000050000000BD723DA08095F410000007A75E647C10BD723DA08095F419A999961C41E43C190C2757518B660419A999961C41E43C190C2757518B660410000007A75E647C10BD723DA08095F410000007A75E647C1,Alpha-8
5215,4,Alpha,C8,79,Alpha-8-C8-79,46,36,0103000020110F000001000000050000009A99D97DACE761419A999961C41E43C19A99D97DACE761410000007A75E647C190C2757518B660410000007A75E647C190C2757518B660419A999961C41E43C19A99D97DACE761419A999961C41E43C1,Alpha-8
5216,4,Alpha,C8,80,Alpha-8-C8-80,47,36,0103000020110F000001000000050000009A99D97DACE761410000007A75E647C19A99D97DACE761419A999961C41E43C1A4703D86401963419A999961C41E43C1A4703D86401963410000007A75E647C19A99D97DACE761410000007A75E647C1,Alpha-8
5217,4,Alpha,C1,81,Alpha-5-C1-81,32,37,0103000020110F00000100000005000000A4703D86401923410000007A75E647C1A4703D86401923416766669226AE4CC100000000000000006766669226AE4CC100000000000000000000007A75E647C1A4703D86401923410000007A75E647C1,Alpha-5
