id,zoom,quadrant,sector,sub_sector,name,x,y,the_geom
4059,4,Zeta,15-G6,203,Zeta-15-G6-203,58,44,0103000020110F000001000000050000000BD743714E1D70416766669226AE5CC10BD743714E1D70419A99991EFF115FC10BD723DA08096F419A99991EFF115FC10BD723DA08096F416766669226AE5CC10BD743714E1D70416766669226AE5CC1
4060,4,Zeta,15-G6,204,Zeta-15-G6-204,59,44,0103000020110F000001000000050000000BD743714E1D70419A99991EFF115FC10BD743714E1D70416766669226AE5CC190C2757518B670416766669226AE5CC190C2757518B670419A99991EFF115FC10BD743714E1D70419A99991EFF115FC1
4061,4,Zeta,16-G7,205,Zeta-16-G7-205,60,44,0103000020110F0000010000000500000015AEA779E24E71416766669226AE5CC115AEA779E24E71419A99991EFF115FC190C2757518B670419A99991EFF115FC190C2757518B670416766669226AE5CC115AEA779E24E71416766669226AE5CC1
4062,4,Zeta,16-G7,206,Zeta-16-G7-206,61,44,0103000020110F0000010000000500000015AEA779E24E71419A99991EFF115FC115AEA779E24E71416766669226AE5CC19A99D97DACE771416766669226AE5CC19A99D97DACE771419A99991EFF115FC115AEA779E24E71419A99991EFF115FC1
4063,4,Zeta,16-G8,207,Zeta-16-G8-207,62,44,0103000020110F000001000000050000001F850B82768072416766669226AE5CC11F850B82768072419A99991EFF115FC19A99D97DACE771419A99991EFF115FC19A99D97DACE771416766669226AE5CC11F850B82768072416766669226AE5CC1
4064,4,Zeta,16-G8,208,Zeta-16-G8-208,63,44,0103000020110F000001000000050000001F850B82768072419A99991EFF115FC11F850B82768072416766669226AE5CC1A4703D86401973416766669226AE5CC1A4703D86401973419A99991EFF115FC11F850B82768072419A99991EFF115FC1
4065,4,Zeta,13-G1,209,Zeta-13-G1-209,48,45,0103000020110F00000100000005000000AE47A18ED44A64419A99991EFF115FC1AE47A18ED44A6441676666D5EBBA60C1A4703D8640196341676666D5EBBA60C1A4703D86401963419A99991EFF115FC1AE47A18ED44A64419A99991EFF115FC1
4066,4,Zeta,13-G1,210,Zeta-13-G1-210,49,45,0103000020110F00000100000005000000AE47A18ED44A64419A99991EFF115FC1B81E0597687C65419A99991EFF115FC1B81E0597687C6541676666D5EBBA60C1AE47A18ED44A6441676666D5EBBA60C1AE47A18ED44A64419A99991EFF115FC1
4067,4,Zeta,13-G2,211,Zeta-13-G2-211,50,45,0103000020110F00000100000005000000C2F5689FFCAD66419A99991EFF115FC1C2F5689FFCAD6641676666D5EBBA60C1B81E0597687C6541676666D5EBBA60C1B81E0597687C65419A99991EFF115FC1C2F5689FFCAD66419A99991EFF115FC1
4068,4,Zeta,13-G2,212,Zeta-13-G2-212,51,45,0103000020110F00000100000005000000C2F5689FFCAD66419A99991EFF115FC1CDCCCCA790DF67419A99991EFF115FC1CDCCCCA790DF6741676666D5EBBA60C1C2F5689FFCAD6641676666D5EBBA60C1C2F5689FFCAD66419A99991EFF115FC1
4069,4,Zeta,14-G3,213,Zeta-14-G3-213,52,45,0103000020110F00000100000005000000D8A330B0241169419A99991EFF115FC1D8A330B024116941676666D5EBBA60C1CDCCCCA790DF6741676666D5EBBA60C1CDCCCCA790DF67419A99991EFF115FC1D8A330B0241169419A99991EFF115FC1
4070,4,Zeta,14-G3,214,Zeta-14-G3-214,53,45,0103000020110F00000100000005000000D8A330B0241169419A99991EFF115FC1E27A94B8B8426A419A99991EFF115FC1E27A94B8B8426A41676666D5EBBA60C1D8A330B024116941676666D5EBBA60C1D8A330B0241169419A99991EFF115FC1
4071,4,Zeta,14-G4,215,Zeta-14-G4-215,54,45,0103000020110F00000100000005000000EC51F8C04C746B419A99991EFF115FC1EC51F8C04C746B41676666D5EBBA60C1E27A94B8B8426A41676666D5EBBA60C1E27A94B8B8426A419A99991EFF115FC1EC51F8C04C746B419A99991EFF115FC1
4072,4,Zeta,14-G4,216,Zeta-14-G4-216,55,45,0103000020110F00000100000005000000EC51F8C04C746B419A99991EFF115FC1F6285CC9E0A56C419A99991EFF115FC1F6285CC9E0A56C41676666D5EBBA60C1EC51F8C04C746B41676666D5EBBA60C1EC51F8C04C746B419A99991EFF115FC1
4073,4,Zeta,15-G5,217,Zeta-15-G5-217,56,45,0103000020110F000001000000050000000000C0D174D76D419A99991EFF115FC10000C0D174D76D41676666D5EBBA60C1F6285CC9E0A56C41676666D5EBBA60C1F6285CC9E0A56C419A99991EFF115FC10000C0D174D76D419A99991EFF115FC1
4074,4,Zeta,15-G5,218,Zeta-15-G5-218,57,45,0103000020110F000001000000050000000000C0D174D76D419A99991EFF115FC10BD723DA08096F419A99991EFF115FC10BD723DA08096F41676666D5EBBA60C10000C0D174D76D41676666D5EBBA60C10000C0D174D76D419A99991EFF115FC1
4075,4,Zeta,15-G6,219,Zeta-15-G6-219,58,45,0103000020110F000001000000050000000BD743714E1D70419A99991EFF115FC10BD743714E1D7041676666D5EBBA60C10BD723DA08096F41676666D5EBBA60C10BD723DA08096F419A99991EFF115FC10BD743714E1D70419A99991EFF115FC1
4076,4,Zeta,15-G6,220,Zeta-15-G6-220,59,45,0103000020110F000001000000050000000BD743714E1D70419A99991EFF115FC190C2757518B670419A99991EFF115FC190C2757518B67041676666D5EBBA60C10BD743714E1D7041676666D5EBBA60C10BD743714E1D70419A99991EFF115FC1
4077,4,Zeta,16-G7,221,Zeta-16-G7-221,60,45,0103000020110F0000010000000500000015AEA779E24E71419A99991EFF115FC115AEA779E24E7141676666D5EBBA60C190C2757518B67041676666D5EBBA60C190C2757518B670419A99991EFF115FC115AEA779E24E71419A99991EFF115FC1
4078,4,Zeta,16-G7,222,Zeta-16-G7-222,61,45,0103000020110F0000010000000500000015AEA779E24E71419A99991EFF115FC19A99D97DACE771419A99991EFF115FC19A99D97DACE77141676666D5EBBA60C115AEA779E24E7141676666D5EBBA60C115AEA779E24E71419A99991EFF115FC1
4079,4,Zeta,16-G8,223,Zeta-16-G8-223,62,45,0103000020110F000001000000050000001F850B82768072419A99991EFF115FC11F850B8276807241676666D5EBBA60C19A99D97DACE77141676666D5EBBA60C19A99D97DACE771419A99991EFF115FC11F850B82768072419A99991EFF115FC1
4080,4,Zeta,16-G8,224,Zeta-16-G8-224,63,45,0103000020110F000001000000050000001F850B82768072419A99991EFF115FC1A4703D86401973419A99991EFF115FC1A4703D8640197341676666D5EBBA60C11F850B8276807241676666D5EBBA60C11F850B82768072419A99991EFF115FC1
4081,4,Zeta,13-H1,225,Zeta-13-H1-225,48,46,0103000020110F00000100000005000000AE47A18ED44A6441676666D5EBBA60C1AE47A18ED44A64410000801BD8EC61C1A4703D86401963410000801BD8EC61C1A4703D8640196341676666D5EBBA60C1AE47A18ED44A6441676666D5EBBA60C1
4082,4,Zeta,13-H1,226,Zeta-13-H1-226,49,46,0103000020110F00000100000005000000AE47A18ED44A64410000801BD8EC61C1AE47A18ED44A6441676666D5EBBA60C1B81E0597687C6541676666D5EBBA60C1B81E0597687C65410000801BD8EC61C1AE47A18ED44A64410000801BD8EC61C1
4083,4,Zeta,13-H2,227,Zeta-13-H2-227,50,46,0103000020110F00000100000005000000B81E0597687C65410000801BD8EC61C1B81E0597687C6541676666D5EBBA60C1C2F5689FFCAD6641676666D5EBBA60C1C2F5689FFCAD66410000801BD8EC61C1B81E0597687C65410000801BD8EC61C1
4084,4,Zeta,13-H2,228,Zeta-13-H2-228,51,46,0103000020110F00000100000005000000CDCCCCA790DF67410000801BD8EC61C1C2F5689FFCAD66410000801BD8EC61C1C2F5689FFCAD6641676666D5EBBA60C1CDCCCCA790DF6741676666D5EBBA60C1CDCCCCA790DF67410000801BD8EC61C1
4085,4,Zeta,14-H3,229,Zeta-14-H3-229,52,46,0103000020110F00000100000005000000D8A330B024116941676666D5EBBA60C1D8A330B0241169410000801BD8EC61C1CDCCCCA790DF67410000801BD8EC61C1CDCCCCA790DF6741676666D5EBBA60C1D8A330B024116941676666D5EBBA60C1
4086,4,Zeta,14-H3,230,Zeta-14-H3-230,53,46,0103000020110F00000100000005000000D8A330B0241169410000801BD8EC61C1D8A330B024116941676666D5EBBA60C1E27A94B8B8426A41676666D5EBBA60C1E27A94B8B8426A410000801BD8EC61C1D8A330B0241169410000801BD8EC61C1
4087,4,Zeta,14-H4,231,Zeta-14-H4-231,54,46,0103000020110F00000100000005000000E27A94B8B8426A410000801BD8EC61C1E27A94B8B8426A41676666D5EBBA60C1EC51F8C04C746B41676666D5EBBA60C1EC51F8C04C746B410000801BD8EC61C1E27A94B8B8426A410000801BD8EC61C1
4088,4,Zeta,14-H4,232,Zeta-14-H4-232,55,46,0103000020110F00000100000005000000F6285CC9E0A56C410000801BD8EC61C1EC51F8C04C746B410000801BD8EC61C1EC51F8C04C746B41676666D5EBBA60C1F6285CC9E0A56C41676666D5EBBA60C1F6285CC9E0A56C410000801BD8EC61C1
4089,4,Zeta,15-H5,233,Zeta-15-H5-233,56,46,0103000020110F000001000000050000000000C0D174D76D41676666D5EBBA60C10000C0D174D76D410000801BD8EC61C1F6285CC9E0A56C410000801BD8EC61C1F6285CC9E0A56C41676666D5EBBA60C10000C0D174D76D41676666D5EBBA60C1
4090,4,Zeta,15-H5,234,Zeta-15-H5-234,57,46,0103000020110F000001000000050000000000C0D174D76D410000801BD8EC61C10000C0D174D76D41676666D5EBBA60C10BD723DA08096F41676666D5EBBA60C10BD723DA08096F410000801BD8EC61C10000C0D174D76D410000801BD8EC61C1
4091,4,Zeta,15-H6,235,Zeta-15-H6-235,58,46,0103000020110F000001000000050000000BD723DA08096F410000801BD8EC61C10BD723DA08096F41676666D5EBBA60C10BD743714E1D7041676666D5EBBA60C10BD743714E1D70410000801BD8EC61C10BD723DA08096F410000801BD8EC61C1
4092,4,Zeta,15-H6,236,Zeta-15-H6-236,59,46,0103000020110F0000010000000500000090C2757518B670410000801BD8EC61C10BD743714E1D70410000801BD8EC61C10BD743714E1D7041676666D5EBBA60C190C2757518B67041676666D5EBBA60C190C2757518B670410000801BD8EC61C1
4093,4,Zeta,16-H7,237,Zeta-16-H7-237,60,46,0103000020110F0000010000000500000015AEA779E24E7141676666D5EBBA60C115AEA779E24E71410000801BD8EC61C190C2757518B670410000801BD8EC61C190C2757518B67041676666D5EBBA60C115AEA779E24E7141676666D5EBBA60C1
4094,4,Zeta,16-H7,238,Zeta-16-H7-238,61,46,0103000020110F0000010000000500000015AEA779E24E71410000801BD8EC61C115AEA779E24E7141676666D5EBBA60C19A99D97DACE77141676666D5EBBA60C19A99D97DACE771410000801BD8EC61C115AEA779E24E71410000801BD8EC61C1
4095,4,Zeta,16-H8,239,Zeta-16-H8-239,62,46,0103000020110F000001000000050000001F850B8276807241676666D5EBBA60C11F850B82768072410000801BD8EC61C19A99D97DACE771410000801BD8EC61C19A99D97DACE77141676666D5EBBA60C11F850B8276807241676666D5EBBA60C1
4096,4,Zeta,16-H8,240,Zeta-16-H8-240,63,46,0103000020110F000001000000050000001F850B82768072410000801BD8EC61C11F850B8276807241676666D5EBBA60C1A4703D8640197341676666D5EBBA60C1A4703D86401973410000801BD8EC61C11F850B82768072410000801BD8EC61C1
4097,4,Zeta,13-H1,241,Zeta-13-H1-241,48,47,0103000020110F00000100000005000000AE47A18ED44A64410000801BD8EC61C1AE47A18ED44A64419A999961C41E63C1A4703D86401963419A999961C41E63C1A4703D86401963410000801BD8EC61C1AE47A18ED44A64410000801BD8EC61C1
4098,4,Zeta,13-H1,242,Zeta-13-H1-242,49,47,0103000020110F00000100000005000000AE47A18ED44A64410000801BD8EC61C1B81E0597687C65410000801BD8EC61C1B81E0597687C65419A999961C41E63C1AE47A18ED44A64419A999961C41E63C1AE47A18ED44A64410000801BD8EC61C1
4099,4,Zeta,13-H2,243,Zeta-13-H2-243,50,47,0103000020110F00000100000005000000C2F5689FFCAD66419A999961C41E63C1B81E0597687C65419A999961C41E63C1B81E0597687C65410000801BD8EC61C1C2F5689FFCAD66410000801BD8EC61C1C2F5689FFCAD66419A999961C41E63C1
4100,4,Zeta,13-H2,244,Zeta-13-H2-244,51,47,0103000020110F00000100000005000000CDCCCCA790DF67410000801BD8EC61C1CDCCCCA790DF67419A999961C41E63C1C2F5689FFCAD66419A999961C41E63C1C2F5689FFCAD66410000801BD8EC61C1CDCCCCA790DF67410000801BD8EC61C1
4101,4,Zeta,14-H3,245,Zeta-14-H3-245,52,47,0103000020110F00000100000005000000D8A330B0241169410000801BD8EC61C1D8A330B0241169419A999961C41E63C1CDCCCCA790DF67419A999961C41E63C1CDCCCCA790DF67410000801BD8EC61C1D8A330B0241169410000801BD8EC61C1
4102,4,Zeta,14-H3,246,Zeta-14-H3-246,53,47,0103000020110F00000100000005000000D8A330B0241169410000801BD8EC61C1E27A94B8B8426A410000801BD8EC61C1E27A94B8B8426A419A999961C41E63C1D8A330B0241169419A999961C41E63C1D8A330B0241169410000801BD8EC61C1
4103,4,Zeta,14-H4,247,Zeta-14-H4-247,54,47,0103000020110F00000100000005000000EC51F8C04C746B419A999961C41E63C1E27A94B8B8426A419A999961C41E63C1E27A94B8B8426A410000801BD8EC61C1EC51F8C04C746B410000801BD8EC61C1EC51F8C04C746B419A999961C41E63C1
4104,4,Zeta,14-H4,248,Zeta-14-H4-248,55,47,0103000020110F00000100000005000000F6285CC9E0A56C410000801BD8EC61C1F6285CC9E0A56C419A999961C41E63C1EC51F8C04C746B419A999961C41E63C1EC51F8C04C746B410000801BD8EC61C1F6285CC9E0A56C410000801BD8EC61C1
4105,4,Zeta,15-H5,249,Zeta-15-H5-249,56,47,0103000020110F000001000000050000000000C0D174D76D410000801BD8EC61C10000C0D174D76D419A999961C41E63C1F6285CC9E0A56C419A999961C41E63C1F6285CC9E0A56C410000801BD8EC61C10000C0D174D76D410000801BD8EC61C1
4106,4,Zeta,15-H5,250,Zeta-15-H5-250,57,47,0103000020110F000001000000050000000000C0D174D76D410000801BD8EC61C10BD723DA08096F410000801BD8EC61C10BD723DA08096F419A999961C41E63C10000C0D174D76D419A999961C41E63C10000C0D174D76D410000801BD8EC61C1
4107,4,Zeta,15-H6,251,Zeta-15-H6-251,58,47,0103000020110F000001000000050000000BD743714E1D70419A999961C41E63C10BD723DA08096F419A999961C41E63C10BD723DA08096F410000801BD8EC61C10BD743714E1D70410000801BD8EC61C10BD743714E1D70419A999961C41E63C1
4108,4,Zeta,15-H6,252,Zeta-15-H6-252,59,47,0103000020110F0000010000000500000090C2757518B670410000801BD8EC61C190C2757518B670419A999961C41E63C10BD743714E1D70419A999961C41E63C10BD743714E1D70410000801BD8EC61C190C2757518B670410000801BD8EC61C1
4109,4,Zeta,16-H7,253,Zeta-16-H7-253,60,47,0103000020110F0000010000000500000015AEA779E24E71410000801BD8EC61C115AEA779E24E71419A999961C41E63C190C2757518B670419A999961C41E63C190C2757518B670410000801BD8EC61C115AEA779E24E71410000801BD8EC61C1
4110,4,Zeta,16-H7,254,Zeta-16-H7-254,61,47,0103000020110F0000010000000500000015AEA779E24E71410000801BD8EC61C19A99D97DACE771410000801BD8EC61C19A99D97DACE771419A999961C41E63C115AEA779E24E71419A999961C41E63C115AEA779E24E71410000801BD8EC61C1
4111,4,Zeta,16-H8,255,Zeta-16-H8-255,62,47,0103000020110F000001000000050000001F850B82768072410000801BD8EC61C11F850B82768072419A999961C41E63C19A99D97DACE771419A999961C41E63C19A99D97DACE771410000801BD8EC61C11F850B82768072410000801BD8EC61C1
4112,4,Zeta,16-H8,256,Zeta-16-H8-256,63,47,0103000020110F000001000000050000001F850B82768072410000801BD8EC61C1A4703D86401973410000801BD8EC61C1A4703D86401973419A999961C41E63C11F850B82768072419A999961C41E63C11F850B82768072410000801BD8EC61C1
4113,4,Epsilon,1-A1,1,Epsilon-1-A1-1,48,16,0103000020110F00000100000005000000AE47A18ED44A64419A999961C41E6341AE47A18ED44A64410000801BD8EC6141A4703D86401963410000801BD8EC6141A4703D86401963419A999961C41E6341AE47A18ED44A64419A999961C41E6341
4114,4,Epsilon,1-A1,2,Epsilon-1-A1-2,49,16,0103000020110F00000100000005000000AE47A18ED44A64410000801BD8EC6141AE47A18ED44A64419A999961C41E6341B81E0597687C65419A999961C41E6341B81E0597687C65410000801BD8EC6141AE47A18ED44A64410000801BD8EC6141
4115,4,Epsilon,1-A2,3,Epsilon-1-A2-3,50,16,0103000020110F00000100000005000000C2F5689FFCAD66419A999961C41E6341C2F5689FFCAD66410000801BD8EC6141B81E0597687C65410000801BD8EC6141B81E0597687C65419A999961C41E6341C2F5689FFCAD66419A999961C41E6341
4116,4,Epsilon,1-A2,4,Epsilon-1-A2-4,51,16,0103000020110F00000100000005000000C2F5689FFCAD66410000801BD8EC6141C2F5689FFCAD66419A999961C41E6341CDCCCCA790DF67419A999961C41E6341CDCCCCA790DF67410000801BD8EC6141C2F5689FFCAD66410000801BD8EC6141
4117,4,Epsilon,2-A3,5,Epsilon-2-A3-5,52,16,0103000020110F00000100000005000000D8A330B0241169419A999961C41E6341D8A330B0241169410000801BD8EC6141CDCCCCA790DF67410000801BD8EC6141CDCCCCA790DF67419A999961C41E6341D8A330B0241169419A999961C41E6341
4118,4,Epsilon,2-A3,6,Epsilon-2-A3-6,53,16,0103000020110F00000100000005000000D8A330B0241169410000801BD8EC6141D8A330B0241169419A999961C41E6341E27A94B8B8426A419A999961C41E6341E27A94B8B8426A410000801BD8EC6141D8A330B0241169410000801BD8EC6141
4119,4,Epsilon,2-A4,7,Epsilon-2-A4-7,54,16,0103000020110F00000100000005000000EC51F8C04C746B419A999961C41E6341EC51F8C04C746B410000801BD8EC6141E27A94B8B8426A410000801BD8EC6141E27A94B8B8426A419A999961C41E6341EC51F8C04C746B419A999961C41E6341
4120,4,Epsilon,2-A4,8,Epsilon-2-A4-8,55,16,0103000020110F00000100000005000000EC51F8C04C746B410000801BD8EC6141EC51F8C04C746B419A999961C41E6341F6285CC9E0A56C419A999961C41E6341F6285CC9E0A56C410000801BD8EC6141EC51F8C04C746B410000801BD8EC6141
4121,4,Epsilon,3-A5,9,Epsilon-3-A5-9,56,16,0103000020110F000001000000050000000000C0D174D76D419A999961C41E63410000C0D174D76D410000801BD8EC6141F6285CC9E0A56C410000801BD8EC6141F6285CC9E0A56C419A999961C41E63410000C0D174D76D419A999961C41E6341
4122,4,Epsilon,3-A5,10,Epsilon-3-A5-10,57,16,0103000020110F000001000000050000000000C0D174D76D410000801BD8EC61410000C0D174D76D419A999961C41E63410BD723DA08096F419A999961C41E63410BD723DA08096F410000801BD8EC61410000C0D174D76D410000801BD8EC6141
4123,4,Epsilon,3-A6,11,Epsilon-3-A6-11,58,16,0103000020110F000001000000050000000BD743714E1D70419A999961C41E63410BD743714E1D70410000801BD8EC61410BD723DA08096F410000801BD8EC61410BD723DA08096F419A999961C41E63410BD743714E1D70419A999961C41E6341
4124,4,Epsilon,3-A6,12,Epsilon-3-A6-12,59,16,0103000020110F000001000000050000000BD743714E1D70410000801BD8EC61410BD743714E1D70419A999961C41E634190C2757518B670419A999961C41E634190C2757518B670410000801BD8EC61410BD743714E1D70410000801BD8EC6141
4125,4,Epsilon,4-A7,13,Epsilon-4-A7-13,60,16,0103000020110F0000010000000500000015AEA779E24E71419A999961C41E634115AEA779E24E71410000801BD8EC614190C2757518B670410000801BD8EC614190C2757518B670419A999961C41E634115AEA779E24E71419A999961C41E6341
4126,4,Epsilon,4-A7,14,Epsilon-4-A7-14,61,16,0103000020110F0000010000000500000015AEA779E24E71410000801BD8EC614115AEA779E24E71419A999961C41E63419A99D97DACE771419A999961C41E63419A99D97DACE771410000801BD8EC614115AEA779E24E71410000801BD8EC6141
4127,4,Epsilon,4-A8,15,Epsilon-4-A8-15,62,16,0103000020110F000001000000050000001F850B82768072419A999961C41E63411F850B82768072410000801BD8EC61419A99D97DACE771410000801BD8EC61419A99D97DACE771419A999961C41E63411F850B82768072419A999961C41E6341
4128,4,Epsilon,4-A8,16,Epsilon-4-A8-16,63,16,0103000020110F000001000000050000001F850B82768072410000801BD8EC61411F850B82768072419A999961C41E6341A4703D86401973419A999961C41E6341A4703D86401973410000801BD8EC61411F850B82768072410000801BD8EC6141
4129,4,Epsilon,1-A1,17,Epsilon-1-A1-17,48,17,0103000020110F00000100000005000000AE47A18ED44A64410000801BD8EC6141AE47A18ED44A6441676666D5EBBA6041A4703D8640196341676666D5EBBA6041A4703D86401963410000801BD8EC6141AE47A18ED44A64410000801BD8EC6141
4130,4,Epsilon,1-A1,18,Epsilon-1-A1-18,49,17,0103000020110F00000100000005000000AE47A18ED44A64410000801BD8EC6141B81E0597687C65410000801BD8EC6141B81E0597687C6541676666D5EBBA6041AE47A18ED44A6441676666D5EBBA6041AE47A18ED44A64410000801BD8EC6141
4131,4,Epsilon,1-A2,19,Epsilon-1-A2-19,50,17,0103000020110F00000100000005000000C2F5689FFCAD66410000801BD8EC6141C2F5689FFCAD6641676666D5EBBA6041B81E0597687C6541676666D5EBBA6041B81E0597687C65410000801BD8EC6141C2F5689FFCAD66410000801BD8EC6141
4132,4,Epsilon,1-A2,20,Epsilon-1-A2-20,51,17,0103000020110F00000100000005000000C2F5689FFCAD66410000801BD8EC6141CDCCCCA790DF67410000801BD8EC6141CDCCCCA790DF6741676666D5EBBA6041C2F5689FFCAD6641676666D5EBBA6041C2F5689FFCAD66410000801BD8EC6141
4133,4,Epsilon,2-A3,21,Epsilon-2-A3-21,52,17,0103000020110F00000100000005000000D8A330B0241169410000801BD8EC6141D8A330B024116941676666D5EBBA6041CDCCCCA790DF6741676666D5EBBA6041CDCCCCA790DF67410000801BD8EC6141D8A330B0241169410000801BD8EC6141
4134,4,Epsilon,2-A3,22,Epsilon-2-A3-22,53,17,0103000020110F00000100000005000000D8A330B0241169410000801BD8EC6141E27A94B8B8426A410000801BD8EC6141E27A94B8B8426A41676666D5EBBA6041D8A330B024116941676666D5EBBA6041D8A330B0241169410000801BD8EC6141
4135,4,Epsilon,2-A4,23,Epsilon-2-A4-23,54,17,0103000020110F00000100000005000000EC51F8C04C746B410000801BD8EC6141EC51F8C04C746B41676666D5EBBA6041E27A94B8B8426A41676666D5EBBA6041E27A94B8B8426A410000801BD8EC6141EC51F8C04C746B410000801BD8EC6141
4136,4,Epsilon,2-A4,24,Epsilon-2-A4-24,55,17,0103000020110F00000100000005000000EC51F8C04C746B410000801BD8EC6141F6285CC9E0A56C410000801BD8EC6141F6285CC9E0A56C41676666D5EBBA6041EC51F8C04C746B41676666D5EBBA6041EC51F8C04C746B410000801BD8EC6141
4137,4,Epsilon,3-A5,25,Epsilon-3-A5-25,56,17,0103000020110F000001000000050000000000C0D174D76D410000801BD8EC61410000C0D174D76D41676666D5EBBA6041F6285CC9E0A56C41676666D5EBBA6041F6285CC9E0A56C410000801BD8EC61410000C0D174D76D410000801BD8EC6141
4138,4,Epsilon,3-A5,26,Epsilon-3-A5-26,57,17,0103000020110F000001000000050000000000C0D174D76D410000801BD8EC61410BD723DA08096F410000801BD8EC61410BD723DA08096F41676666D5EBBA60410000C0D174D76D41676666D5EBBA60410000C0D174D76D410000801BD8EC6141
4139,4,Epsilon,3-A6,27,Epsilon-3-A6-27,58,17,0103000020110F000001000000050000000BD743714E1D70410000801BD8EC61410BD743714E1D7041676666D5EBBA60410BD723DA08096F41676666D5EBBA60410BD723DA08096F410000801BD8EC61410BD743714E1D70410000801BD8EC6141
4140,4,Epsilon,3-A6,28,Epsilon-3-A6-28,59,17,0103000020110F000001000000050000000BD743714E1D70410000801BD8EC614190C2757518B670410000801BD8EC614190C2757518B67041676666D5EBBA60410BD743714E1D7041676666D5EBBA60410BD743714E1D70410000801BD8EC6141
4141,4,Epsilon,4-A7,29,Epsilon-4-A7-29,60,17,0103000020110F0000010000000500000015AEA779E24E71410000801BD8EC614115AEA779E24E7141676666D5EBBA604190C2757518B67041676666D5EBBA604190C2757518B670410000801BD8EC614115AEA779E24E71410000801BD8EC6141
4142,4,Epsilon,4-A7,30,Epsilon-4-A7-30,61,17,0103000020110F0000010000000500000015AEA779E24E71410000801BD8EC61419A99D97DACE771410000801BD8EC61419A99D97DACE77141676666D5EBBA604115AEA779E24E7141676666D5EBBA604115AEA779E24E71410000801BD8EC6141
4143,4,Epsilon,4-A8,31,Epsilon-4-A8-31,62,17,0103000020110F000001000000050000001F850B82768072410000801BD8EC61411F850B8276807241676666D5EBBA60419A99D97DACE77141676666D5EBBA60419A99D97DACE771410000801BD8EC61411F850B82768072410000801BD8EC6141
4144,4,Epsilon,4-A8,32,Epsilon-4-A8-32,63,17,0103000020110F000001000000050000001F850B82768072410000801BD8EC6141A4703D86401973410000801BD8EC6141A4703D8640197341676666D5EBBA60411F850B8276807241676666D5EBBA60411F850B82768072410000801BD8EC6141
4145,4,Epsilon,1-B1,33,Epsilon-1-B1-33,48,18,0103000020110F00000100000005000000AE47A18ED44A6441676666D5EBBA6041AE47A18ED44A64419A99991EFF115F41A4703D86401963419A99991EFF115F41A4703D8640196341676666D5EBBA6041AE47A18ED44A6441676666D5EBBA6041
4146,4,Epsilon,1-B1,34,Epsilon-1-B1-34,49,18,0103000020110F00000100000005000000AE47A18ED44A64419A99991EFF115F41AE47A18ED44A6441676666D5EBBA6041B81E0597687C6541676666D5EBBA6041B81E0597687C65419A99991EFF115F41AE47A18ED44A64419A99991EFF115F41
4147,4,Epsilon,1-B2,35,Epsilon-1-B2-35,50,18,0103000020110F00000100000005000000B81E0597687C65419A99991EFF115F41B81E0597687C6541676666D5EBBA6041C2F5689FFCAD6641676666D5EBBA6041C2F5689FFCAD66419A99991EFF115F41B81E0597687C65419A99991EFF115F41
4148,4,Epsilon,1-B2,36,Epsilon-1-B2-36,51,18,0103000020110F00000100000005000000CDCCCCA790DF67419A99991EFF115F41C2F5689FFCAD66419A99991EFF115F41C2F5689FFCAD6641676666D5EBBA6041CDCCCCA790DF6741676666D5EBBA6041CDCCCCA790DF67419A99991EFF115F41
4149,4,Epsilon,2-B3,37,Epsilon-2-B3-37,52,18,0103000020110F00000100000005000000D8A330B024116941676666D5EBBA6041D8A330B0241169419A99991EFF115F41CDCCCCA790DF67419A99991EFF115F41CDCCCCA790DF6741676666D5EBBA6041D8A330B024116941676666D5EBBA6041
4150,4,Epsilon,2-B3,38,Epsilon-2-B3-38,53,18,0103000020110F00000100000005000000D8A330B0241169419A99991EFF115F41D8A330B024116941676666D5EBBA6041E27A94B8B8426A41676666D5EBBA6041E27A94B8B8426A419A99991EFF115F41D8A330B0241169419A99991EFF115F41
4151,4,Epsilon,2-B4,39,Epsilon-2-B4-39,54,18,0103000020110F00000100000005000000E27A94B8B8426A419A99991EFF115F41E27A94B8B8426A41676666D5EBBA6041EC51F8C04C746B41676666D5EBBA6041EC51F8C04C746B419A99991EFF115F41E27A94B8B8426A419A99991EFF115F41
4152,4,Epsilon,2-B4,40,Epsilon-2-B4-40,55,18,0103000020110F00000100000005000000F6285CC9E0A56C419A99991EFF115F41EC51F8C04C746B419A99991EFF115F41EC51F8C04C746B41676666D5EBBA6041F6285CC9E0A56C41676666D5EBBA6041F6285CC9E0A56C419A99991EFF115F41
4153,4,Epsilon,3-B5,41,Epsilon-3-B5-41,56,18,0103000020110F000001000000050000000000C0D174D76D41676666D5EBBA60410000C0D174D76D419A99991EFF115F41F6285CC9E0A56C419A99991EFF115F41F6285CC9E0A56C41676666D5EBBA60410000C0D174D76D41676666D5EBBA6041
4154,4,Epsilon,3-B5,42,Epsilon-3-B5-42,57,18,0103000020110F000001000000050000000000C0D174D76D419A99991EFF115F410000C0D174D76D41676666D5EBBA60410BD723DA08096F41676666D5EBBA60410BD723DA08096F419A99991EFF115F410000C0D174D76D419A99991EFF115F41
